PSU Readback Voltage,PSU Readback Current,PSU Voltage Set,Load Current Set,DMM Voltage Measured,Programming/Voltage Absolute Error (V),Relative/Voltage Percentage Error (%),PSU Readback Voltage Error (V),PSU Readback Voltage Percentage Error (%),Programming Upper Error Boundary (V),Programming Lower Error Boundary (V),Programming Condition,Readback Upper Error Boundary (V),Readback Lower Error Boundary (V),Readback Condition,Programming Upper Percentage Error Boundary (%),Programming Lower Percentage Error Boundary (%),Programming Percentage Condition,Readback Upper Percentage Error Boundary (%),Readback Lower Percentage Error Boundary (%),Readback Percentage Condition
3.000657081604004,0.996810972690582,3.0,1.0,2.99977947,-0.0002205299999999,-0.0073509999999998,0.0008776116040039,0.0292558707325209,0.0069,-0.0069,PASS,0.0069,-0.0069,PASS,,,FAIL,,,FAIL
4.001179218292236,0.996865630149841,4.0,1.0,4.00036422,0.0003642199999998,0.0091054999999951,0.0008149982922365,0.0203731022330892,0.0072,-0.0072,PASS,0.0072,-0.0072,PASS,,,FAIL,,,FAIL
